url,name,ingredients,steps,rating,prep_time,cook_time,total_time,nb_servings,image
https://www.allrecipes.com/recipe/14681/vietnamese-beef-pho/,Vietnamese Beef Pho,"['4 quarts beef broth', '1 large onion, sliced into rings', '6 slices fresh ginger root', '1  lemon grass', '1  cinnamon stick', '1 teaspoon whole black peppercorns', '1 pound sirloin tip, cut into thin slices', '½ pound bean sprouts', '1 cup fresh basil leaves', '1 cup fresh mint leaves', '1 cup loosely packed cilantro leaves', '3  fresh jalapeno peppers, sliced into rings', '2  limes, cut into wedges', '2 (8 ounce) packages dried rice noodles', '½ tablespoon hoisin sauce', '1 dash hot pepper sauce', '3 tablespoons fish sauce']","['Combine broth, onion, ginger, lemongrass, cinnamon, and peppercorns in a large pot. Bring to a boil, reduce heat, and cover. Simmer for 1 hour.', 'Arrange bean sprouts, basil, mint, and cilantro on a platter with peppers and limes.', 'Soak noodles in hot water to cover until soft, about 15 minutes. Drain.', 'Place equal portions of noodles into 6 large soup bowls; place raw beef on top. Ladle hot broth over noodles and beef. Serve alongside hoisin, hot pepper, and fish sauces; pass platter with garnishes.']",,10 mins,1 hr 20 mins,1 hr 30 mins,6,https://www.allrecipes.com/thmb/_eh0s-RYpiIXUYMnfsAHgE9u6ZU=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/4459147-260d290920df48cc8115cbb68ba1ff53.jpg
https://www.allrecipes.com/recipe/228240/bibimbap-korean-rice-with-mixed-vegetables/,Bibimbap (Korean Rice With Mixed Vegetables),"['1  English cucumber, cut into matchsticks', '¼ cup gochujang (Korean hot pepper paste) (Optional)', '1 bunch fresh spinach, cut into thin strips', '1 tablespoon soy sauce', '2 teaspoons olive oil, divided', '2  carrots, cut into matchsticks', '1 clove garlic, minced', '1 pinch red pepper flakes', '1 pound thinly-sliced beef top round steak', '4  large eggs', '4 cups cooked white rice', '4 teaspoons toasted sesame oil, divided', '1 teaspoon sesame seeds', '2 teaspoons gochujang (Korean hot pepper paste), divided (Optional)']","['Stir together cucumber pieces and gochujang paste in a bowl; set aside.', 'Bring about 2 cups water to a boil in a large nonstick skillet and stir in spinach; cook until bright green and wilted, 2 to 3 minutes.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Drain spinach and squeeze out as much moisture as possible; set spinach aside in a bowl and stir in soy sauce.', 'Heat 1 teaspoon olive oil in a large nonstick skillet; cook and stir carrots until softened, about 3 minutes.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Stir in garlic and cook just until fragrant, about 1 minute. Stir in cucumber mixture; sprinkle with red pepper flakes. Set carrot mixture aside in a bowl.', 'Brown beef in a clean nonstick skillet over medium heat, about 5 minutes per side; set aside.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Heat remaining 1 teaspoon olive oil in another nonstick skillet over medium-low heat. Fry eggs just on one side until yolks are runny, but whites are firm, 2 to 4 minutes.', 'Divide cooked rice into 4 large serving bowls; top with spinach mixture, a few pieces of beef, and cucumber mixture. Place 1 egg atop each serving. Drizzle each bowl with 1 teaspoon sesame oil, a sprinkle of sesame seeds, and a small amount of gochujang paste if desired.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios']",,30 mins,30 mins,1 hr,4,https://www.allrecipes.com/thmb/61vPcg7hIVvkCjzLb7f76xM6nBM=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(999x0:1001x2)/228240-BibimbapKoreanRiceWithMixedVegtables-ddmfs-1X1-0668-4a27ecc75afd40c78baa24e4e75d65a6.jpg
https://www.allrecipes.com/recipe/232437/chef-johns-brazilian-feijoada/,Chef John's Brazilian Feijoada,"['1 pound dry black beans', '2 quarts water, plus more as needed', '3 ounces dried beef, chopped', '1  bay leaf', '2 smoked pork chops - bones removed and reserved, meat cut into large chunks, divided', '4 ounces bacon, coarsely chopped', '12 ounces linguica sausage, cut into large chunks', '2 (4 ounce) links Italian sausage', '1  onion, chopped', '6 cloves garlic, minced', '1 teaspoon ground cumin', '½ teaspoon ground coriander', '1 pinch cayenne pepper, or to taste', 'salt and ground black pepper to taste', '1 tablespoon chopped Italian parsley', '1 tablespoon olive oil', '½ cup dry bread crumbs', '2 tablespoons chopped Italian parsley', '2 teaspoons grated orange zest']","['Make the stew: Place black beans into a large bowl, cover with water, and soak for 8 hours, or overnight. Drain beans.', 'Place drained beans into a heavy pot with 2 quarts water. Bring to a simmer over medium-high heat. Reduce the heat to low and simmer until beans are cooked but very firm, 1 1/2 to 2 hours.', 'Stir chopped dried beef into the pot. Add bay leaf and pork chop bones, stir and simmer over low heat for another 2 hours.', 'Meanwhile, cook bacon in a large, dry skillet over medium heat until not quite crisp. Add linguica and Italian sausage links; cook, stirring often, until meats are brown, about 10 minutes. Remove meats, reserving accumulated fat in the skillet. Slice Italian sausage into chunks.', 'Brown onion and garlic in the reserved drippings in the skillet over medium heat until onion is translucent and soft, stirring to deglaze the pan, about 5 minutes. Season with cumin, coriander, cayenne pepper, salt, and black pepper. Add parsley; cook and stir until wilted, about 2 minutes.', 'Stir onion-spice mixture into the pot with the beans. Add bacon, both sausages, and pork chop meat. Pour in enough water so meats are just covered with liquid. Increase the heat to medium-high and bring to a simmer. Reduce the heat to medium-low and cook, uncovered, until beans are very soft and liquid begins to thicken, about 1 hour, stirring occasionally. If beans begin to look dry, add more water.', 'Meanwhile, make the bread crumbs: Heat olive oil in a skillet. Add bread crumbs and cook and stir until toasted. Stir in Italian parsley and orange zest.', 'When beans are cooked, discard bones. Ladle stew into bowls and top with the toasted bread crumbs.']",,30 mins,4 hrs 45 mins,13 hrs 15 mins,6,https://www.allrecipes.com/thmb/gDWZBKBz7RstZ4fVJaJEqpktRa8=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/3820131-19e649aae9534cdb9553c56c663e2beb.jpg
https://www.allrecipes.com/recipe/85517/russian-cabbage-borscht/,Russian Cabbage Borscht,"['1 ½ cups thinly sliced potatoes', '1 cup thinly sliced beets', '4 cups vegetable stock or water', '2 tablespoons butter', '1 ½ cups chopped onions', '1 teaspoon caraway seed (Optional)', '2 teaspoons salt', '1  celery stalk, chopped', '1 large carrot, sliced', '3 cups coarsely chopped red cabbage', 'black pepper to taste', '¼ teaspoon fresh dill weed', '1 tablespoon cider vinegar', '1 tablespoon honey', '1 cup tomato puree', 'sour cream, for topping', 'chopped tomatoes, for garnish']","['Place sliced potatoes and beets in a medium saucepan over high heat; cover with stock, and boil until vegetables are tender. Remove potatoes and beets with a slotted spoon, and reserve stock.', 'Melt butter in a large skillet over medium heat. Stir in onions, caraway seeds, and salt; cook until onions become soft and translucent. Then stir in celery, carrots, and cabbage. Mix in reserved stock; cook, covered, until all vegetables are tender, about 10 minutes.', 'Add potatoes and beets to the skillet. Season with black pepper and dill weed. Stir in cider vinegar, honey, and tomato puree. Cover, reduce heat to medium low, and simmer at least 30 minutes. Serve topped with sour cream, extra dill weed, and chopped fresh tomatoes.']",,20 mins,45 mins,1 hr 5 mins,8,https://www.allrecipes.com/thmb/x0conS_nxygDH0GxdaI0Ap7hkac=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/4856553-968168150ab34b6388cf9b0ae472b2a4.jpg
https://www.allrecipes.com/recipe/19306/sukhothai-pad-thai/,Sukhothai Pad Thai,"['½ cup white sugar', '½ cup distilled white vinegar', '¼ cup soy sauce', '2 tablespoons tamarind pulp', '1 (12 ounce) package dried rice noodles', '½ cup vegetable oil', '1 ½ teaspoons minced garlic', '4  eggs', '1 (12 ounce) package firm tofu, cut into 1/2 inch strips', '1 ½ tablespoons white sugar', '1 ½ teaspoons salt', '1 ½ cups ground peanuts', '1 ½ teaspoons ground, dried oriental radish', '½ cup chopped fresh chives', '1 tablespoon paprika', '2 cups fresh bean sprouts', '1  lime, cut into wedges']","['To prepare pad thai sauce: In a medium saucepan over medium heat, blend sugar, vinegar, soy sauce, and tamarind pulp.', 'To make pad thai: Soak rice noodles in cold water until soft; drain. In a large skillet or wok over medium heat, warm oil and add garlic and eggs; scramble eggs. Add tofu and stir until well mixed; add noodles and stir until cooked.', 'Stir in pad thai sauce, 1 1/2 tablespoons sugar, and 1 1/2 teaspoons salt. Stir in peanuts and ground radish. Remove from heat and add chives and paprika.', 'Serve with lime and bean sprouts on the side.']",,20 mins,10 mins,30 mins,8,https://www.allrecipes.com/thmb/GLDMbNS10bqpH1z-D43Irmc-ndI=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/459698-17f5fc72df284f07ac29f81d8b531890.jpg
https://www.allrecipes.com/recipe/260024/italian-baked-eggplant-with-parmesan-parmigiana-di-melanzane/,Italian Baked Eggplant with Parmesan (Parmigiana di Melanzane),"['3 pounds large eggplants, sliced lengthwise into 1/4-inch slices', '2 tablespoons coarse salt, or as needed', '5 cups vegetable oil for frying', '2 tablespoons flour for dredging', '2 tablespoons extra-virgin olive oil', '½  onion, finely chopped', '3 cloves garlic, halved', '3 (15 ounce) cans tomato puree', '8 leaves fresh basil leaves, halved', 'salt to taste', '1 ½ (16 ounce) packages fresh mozzarella cheese, sliced', '2 ½ cups freshly grated Parmesan cheese']","['Place a single layer of eggplant slices in a colander sitting on a plate and sprinkle with coarse salt. Cover with a second layer and sprinkle with salt. Repeat with remaining eggplant. Place a plate on top and add a weight to put pressure on the eggplant slices. Let stand at room temperature for about 1 hour.', 'Rinse eggplant slices under running cold water to wash off all the salt. Pat dry on all sides with paper towels.', 'Heat oil in a deep skillet over medium-high heat. Dredge eggplant slices in flour on both sides and add to the hot oil, working in batches. Deep fry eggplant until golden, 2 to 3 minutes per side. Drain on paper towels.', 'Heat olive oil in a large pot over medium heat; cook garlic and onion until soft and translucent, about 5 minutes. Add tomato puree, 4 basil leaves, and salt. Cook, stirring often, until sauce starts to thicken, about 20 minutes. Remove sauce from heat. Discard garlic and stir in remaining 4 leaves basil.', 'Preheat oven to 350 degrees F (175 degrees C).', 'Spread a layer of tomato sauce over the bottom of a baking dish. Cover with a single layer of eggplant slices. Top with more sauce, mozzarella slices, and Parmesan cheese. Continue making layers, a total of 3 to 5, finishing with tomato sauce and grated Parmesan cheese.', 'Bake in the preheated oven until heated through and bubbling, 30 to 40 minutes. Remove from oven and let stand for 20 minutes before serving.\n\n\n\n\n\n\n\n\n\n\n\nMagda']",,30 mins,1 hr 15 mins,3 hrs 5 mins,8,https://www.allrecipes.com/thmb/OW1XE4y9uGnnjo0td6pTJeY5hKk=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(299x0:301x2)/5388311-italian-baked-eggplant-with-parmesan-parmigiana-di-melanzane-Magda-1x1-1-e6d695827f2b46b58f7037a1dab54a71.jpg
https://www.allrecipes.com/recipe/77917/authentic-mexican-enchiladas/,Authentic Mexican Enchiladas,"['6  dried chile de arbol peppers', '¾ cup water, or as needed', '1 clove garlic', '1 teaspoon salt', '1 cup vegetable oil for frying', '18 (6 inch) corn tortillas', '3 cups crumbled queso fresco, divided', '1 cup sour cream, divided', '1 cup shredded lettuce, divided', '2 medium tomatoes, thinly sliced', '½ cup chopped green onions, divided']","['Snap tops off of dried chiles and place in a saucepan with enough water to cover. Bring to a boil and simmer for 15 minutes. Drain water and place chiles into a food processor or blender with garlic and salt. Purée until smooth. Press sauce through a strainer and set aside.', 'Heat oil in a large skillet over medium heat. Soak each tortilla in the sauce, then place in the hot oil. Turn over almost immediately and fry for about 5 seconds on the other side. Remove to a plate that is lined with paper towels, stacking them on top of each other to keep them pliable for filling.', 'Take one fried tortilla at a time and fill with about 2 tablespoons queso fresco. Roll up and place seam side down on a plate. Place three of these on each plate.', 'Top tortillas in the following order: Start with a layer of sour cream, then a small handful of lettuce, three tomato slices, 2 more tablespoons queso fresco, and 1 tablespoon green onions.']",,35 mins,10 mins,45 mins,6,https://www.allrecipes.com/thmb/UMJP_J31XOg9J8MBnAvCSAH5-4M=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(999x0:1001x2)/4756790-authentic-mexican-enchiladas-Catlin-Marie-4x3-1-3b8215650a77448ab2adfea3005c468d.jpg
https://www.allrecipes.com/recipe/52620/tempura-dipping-sauce/,Tempura Dipping Sauce,"['1 cup water', '1 tablespoon dashi granules', '¼ cup mirin (Japanese sweet wine)', '2 tablespoons soy sauce']","['Bring water to a boil in a small saucepan. Stir in dashi, and cook for 2 minutes. Remove from heat, and stir in mirin and soy sauce.']",,,5 mins,5 mins,4,https://www.allrecipes.com/thmb/PjVSpD6zyka71m7id7kBf3oPnwc=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/52620_Tempura-Dipping-Sauce_Buckwheat-Queen_3645136_original-1x1-1-4dabde5055a9483f95ac1078bc2ebfe6.jpg
https://www.allrecipes.com/recipe/236564/chana-masala-savory-indian-chick-peas/,Chana Masala (Savory Indian Chick Peas),"['1  onion, chopped', '1  tomato, chopped', '1 (1 inch) piece fresh ginger, peeled and chopped', '4 cloves garlic, chopped, or more to taste', '1  green chile pepper, seeded and chopped (Optional)', '3 tablespoons olive oil', '2  fresh bay leaves', '1 teaspoon chili powder', '1 teaspoon coriander powder', '1 teaspoon garam masala', '½ teaspoon turmeric powder', '1 pinch salt to taste', 'water as needed', '1 (15 ounce) can chickpeas', '1 teaspoon fresh cilantro leaves, for garnish, or more to taste']","['Grind onion, tomato, ginger, garlic, and chile pepper together in a food processor into a paste.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Heat olive oil in a large skillet over medium heat. Fry bay leaves in hot oil until fragrant, about 30 seconds. Pour the paste into the skillet and cook until the oil begins to separate from the mixture and is golden brown in color, 2 to 3 minutes. Season the mixture with chili powder, coriander, gram masala, turmeric, and salt; cook and stir until very hot, 2 to 3 minutes.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Stir enough water into the mixture to get a thick gravy; bring to a boil and stir chickpeas into the gravy. Reduce heat to medium and cook until the chickpeas are heated through, 5 to 7 minutes. Garnish with cilantro.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios']",,15 mins,15 mins,30 mins,2,https://www.allrecipes.com/thmb/VBjzCKd9_ElRkhSQms6lAgmquZE=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(999x0:1001x2)/236564-chana-masala-savory-indian-chick-peas-1x1-673-copy-a575edebc74c40aebebe52cc8be65b05.jpg
https://www.allrecipes.com/recipe/9027/kung-pao-chicken/,Kung Pao Chicken,"['2 tablespoons cornstarch, dissolved in 2 tablespoons water', '2 tablespoons white wine, divided', '2 tablespoons soy sauce, divided', '2 tablespoons sesame oil, divided', '1 pound skinless, boneless chicken breast halves - cut into chunks', '1 ounce hot chili paste', '2 teaspoons brown sugar', '1 teaspoon distilled white vinegar', '1 (8 ounce) can water chestnuts', '4 ounces chopped peanuts', '4  green onions, chopped', '1 tablespoon chopped garlic']","['Combine water and cornstarch in a cup; set aside.', 'Combine 1 tablespoon wine, 1 tablespoon soy sauce, 1 tablespoon sesame oil, and 1 tablespoon cornstarch/water mixture in a large glass bowl. Add chicken pieces and toss to coat. Cover the dish and refrigerate for about 30 minutes.', 'Combine remaining 1 tablespoon wine, 1 tablespoon soy sauce, 1 tablespoon sesame oil, and remaining cornstarch/water mixture in a medium bowl. Whisk in chili paste, brown sugar, and vinegar. Add water chestnuts, peanuts, green onions, and garlic and toss to coat.', 'Transfer water chestnut mixture to a medium skillet. Heat slowly over medium heat until aromatic.', 'Meanwhile, transfer chicken from marinade into a large skillet; cook over medium-high heat, stirring, until chicken is cooked through and juices run clear.', 'Combine water chestnut mixture and sautéed chicken together in one skillet. Adjust heat and simmer together until sauce thickens.\n\n\n\n\n\n\n\n\n\n\n\napurpleocean']",,30 mins,30 mins,1 hr 30 mins,4,https://www.allrecipes.com/thmb/-l7fLLTS90fuCz_zUwBuheWHv3c=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(799x0:801x2)/290890_original-f425d458ea2b4cec8d4a855ce6929707.jpg
https://www.allrecipes.com/recipe/36520/absolutely-fabulous-greekhouse-dressing/,Absolutely Fabulous Greek Salad Dressing,"['1 ½ quarts olive oil', '⅓ cup garlic powder', '⅓ cup dried oregano', '⅓ cup dried basil', '¼ cup ground black pepper', '¼ cup salt', '¼ cup onion powder', '¼ cup Dijon-style mustard', '2 quarts red wine vinegar']","['Gather all ingredients.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Mix olive oil, garlic powder, oregano, basil, pepper, salt, onion powder, and Dijon-style mustard together in a very large container. Pour in vinegar slowly while mixing vigorously until well blended. Store tightly covered at room temperature.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Pour over salad and enjoy!\n\n\n\n\n\n\n\n\n\n\n\nDOTDASH MEREDITH FOOD STUDIOS\xa0']",,10 mins,,10 mins,120,https://www.allrecipes.com/thmb/SYNrGHDAREwgNC0Ny0zKBayZKgE=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1999x0:2001x2)/36520-absolutely-fabulous-greekhouse-dressing-DDMFS-4x3-4b956116027f4c9ea087343565a7b334.jpg
https://www.allrecipes.com/recipe/18411/ratatouille/,Ratatouille,"['2 tablespoons olive oil, divided', '3 cloves garlic, minced', '1  eggplant, cut into 1/2 inch cubes', '2 teaspoons dried parsley', 'salt to taste', '1 cup grated Parmesan cheese', '2  zucchini, sliced', '2 large tomatoes, chopped', '2 cups sliced fresh mushrooms', '1 large onion, sliced into rings', '1 green or red bell pepper, sliced']","['Preheat the oven to 350 degrees F (175 degrees C). Coat the bottom and sides of a 1 1/2-quart casserole dish with 1 tablespoon olive oil.', 'Heat remaining 1 tablespoon olive oil in a medium skillet over medium heat. Cook and stir garlic until fragrant and golden brown. Add eggplant and parsley; cook and stir until eggplant is tender and soft, about 10 minutes. Season with salt to taste.', 'Spread eggplant mixture evenly across the bottom of the prepared casserole dish; sprinkle with a few tablespoons of Parmesan cheese. Spread zucchini in an even layer over top. Lightly salt and sprinkle with a little more cheese. Continue layering in this fashion, with tomatoes, mushrooms, onion, and bell pepper, covering each layer with a sprinkling of salt and cheese.', 'Bake in preheated oven until vegetables are tender, about 45 minutes.']",,15 mins,45 mins,1 hr,4,https://www.allrecipes.com/thmb/xJ_BAOjzyb2nDLdaXeMc5K0ppAk=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(999x0:1001x2)/818555-ratatouille-Hannah-T-1x1-1-cf09e472bf504f9e9286df70ba7b6899.jpg
https://www.allrecipes.com/recipe/266821/spanish-gazpacho/,Spanish Gazpacho,"['2 pounds tomatoes, peeled and halved', '1  cucumber, peeled and sliced', '1  green bell pepper, sliced', '½  onion, sliced', '1 ½ tablespoons red wine vinegar', '1 clove garlic', 'salt to taste', '¼ cup extra-virgin olive oil', '¼ cup cold water, or as needed', '½  onion, chopped', '1  green bell pepper, chopped', '1  cucumber, chopped']","['Combine tomatoes, cucumber, bell pepper, onion, vinegar, garlic, and salt in the bowl of a food processor; pulse until blended. Pour olive oil in slowly, with the processor running, until gazpacho is smooth. Add small amounts of cold water as needed to achieve desired consistency.', 'Serve gazpacho chilled with chopped onion, bell pepper, and cucumber sprinkled over each serving.']",,20 mins,,20 mins,8,https://www.allrecipes.com/thmb/TDXHjY6ZkfkNYPzIhDnnpoVukxs=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(852x0:854x2)/5589803-a80da421e3cf4066a8c0274df31a0931.jpg
https://www.allrecipes.com/recipe/105045/moroccan-couscous/,Moroccan Couscous,"['1 ¼ teaspoons ground cumin', '½ teaspoon ground ginger', '¼ teaspoon ground cloves', '⅛ teaspoon ground cayenne pepper', '½ teaspoon ground cardamom', '¼ teaspoon ground coriander', '¼ teaspoon ground allspice', '1 tablespoon olive oil', '1  red onion, cut in half and thinly sliced', '1  red, green, or yellow bell pepper, cut into 1"" pieces', '2  zucchinis, halved lengthwise and cut into 3/4 inch pieces', '½ cup golden raisins', '1 teaspoon kosher salt', 'grated zest of one orange', '1 (14.5 ounce) can low sodium garbanzo beans, rinsed and drained', '1 ½ cups chicken broth', '½ cup orange juice', '1 ½ cups couscous', '3 tablespoons chopped fresh mint']","['Place a large, heavy bottomed pot over medium heat. Stir in the cumin, ginger, cloves, cayenne, cardamom, coriander, and allspice; gently toast until fragrant, about 2 to 3 minutes. Stir in oil and onion, cook until softened. Stir in the bell pepper, and zucchini; cook for 5 minutes. Stir in the raisins, salt, zest, and garbanzos.', 'Pour in the chicken broth and orange juice; turn heat to high and bring to a boil. When the mixture is boiling, stir in the couscous and remove from heat; cover, and let stand 5 minutes. Fluff with a fork, and fold in chopped mint.']",,30 mins,25 mins,55 mins,8,https://www.allrecipes.com/thmb/HNP-CRizYAXNr6vGD0ZkMAiugPw=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(999x0:1001x2)/9249075-moroccan-couscous-Deb-Knisley-4x3-1-ea884bab1d6944739e751adedcb6a90d.jpg
https://www.allrecipes.com/recipe/222000/spaghetti-aglio-e-olio/,Spaghetti Aglio e Olio,"['1 pound uncooked spaghetti', '½ cup olive oil', '6 cloves garlic, thinly sliced', '¼ teaspoon red pepper flakes, or to taste', 'salt and freshly ground black pepper to taste', '¼ cup chopped fresh Italian parsley', '1 cup finely grated Parmigiano-Reggiano cheese']","['Bring a large pot of lightly salted water to a boil. Cook spaghetti in the boiling water, stirring occasionally until cooked through but firm to the bite, about 10 to 12 minutes. Drain and transfer to a pasta bowl.', 'While the pasta is cooking, combine olive oil and garlic in a cold skillet. Cook over medium heat to slowly toast garlic, about 10 minutes. Reduce heat to medium-low when olive oil begins to bubble. Cook and stir until garlic is golden brown, about another 5 minutes. Remove from heat.', 'Stir red pepper flakes, salt, and black pepper into pasta. Pour in hot olive oil and garlic, and sprinkle on Italian parsley and half of the Parmigiano-Reggiano cheese; toss until combined.', 'Serve pasta topped with the remaining Parmigiano-Reggiano cheese.\n\n\n\n\n\n\n\n\n\n\n\nPhoto by: Tammy.\nPhoto by: Tammy']",,10 mins,15 mins,25 mins,4,https://www.allrecipes.com/thmb/-3JV3Uqmhzj1dS4bn6D5rguugqM=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(999x0:1001x2)/8962968_original-Tammy-2000-ce9b060431df4d3cb3b73b760b970bcc.jpg
https://www.allrecipes.com/recipe/53063/rice-beans-haitian-style/,Rice & Beans (Haitian Style),"['1 (8 ounce) package dry kidney beans', '4 tablespoons olive oil', '1 bulb shallot, minced', '3 cloves garlic, minced', '1 cup uncooked long grain white rice', '2  bay leaves', '1 teaspoon adobo seasoning (Optional)', '1 tablespoon kosher salt', 'freshly ground black pepper to taste', '¼ teaspoon ground cloves', '3 sprigs fresh parsley', '3 sprigs fresh thyme', '1  scotch bonnet chile pepper']","['Place beans in a large pot, and cover with 3 inches of water. Bring to a boil, reduce heat, and simmer 1 1/2 hours, or until tender. Drain, reserving liquid.', 'Heat oil in a large skillet over medium heat. Saute shallot and garlic until fragrant. Stir in cooked beans, and cook for 2 minutes. Measure reserved liquid, and add water to equal 5 cups; stir into skillet. Stir in the uncooked rice. Season with bay leaves, adobo seasoning, salt, pepper, and cloves. Place sprigs of parsley and thyme, and scotch bonnet pepper on top, and bring to a boil. Reduce heat, cover, and simmer for 18 to 20 minutes. Remove thyme, parsley, and scotch bonnet pepper to serve.']",,15 mins,2 hrs,2 hrs 15 mins,6,https://www.allrecipes.com/thmb/PWv5cbcC6MEVFgO_QEeu7L9Vr7s=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(999x0:1001x2)/638343-rice-beans-haitian-style-Rock_lobster-4x3-1-2000-5f468b65808c49b1babb0ebb4b17e02f.jpg
https://www.allrecipes.com/recipe/233923/mexican-quesadilla-casserole/,Mexican Quesadilla Casserole,"['cooking spray', '1 pound ground beef', '½ cup chopped onion', '1 (15 ounce) can tomato sauce', '1 (15 ounce) can black beans, rinsed and drained', '1 (14.5 ounce) can diced tomatoes with lime juice and cilantro (such as RO*TEL®)', '1 (8.75 ounce) can whole kernel sweet corn, drained', '1 (4.5 ounce) can chopped green chiles, drained', '2 teaspoons chili powder', '1 teaspoon ground cumin', '1 teaspoon minced garlic', '½ teaspoon dried oregano', '½ teaspoon red pepper flakes', '6  flour tortillas', '2 cups shredded Cheddar cheese']","['Preheat oven to 350 degrees F (175 degrees C). Prepare a 13x9-inch baking dish with cooking spray.', 'Heat a large skillet over medium-high heat. Cook and stir beef and onion in the hot skillet until beef is completely browned, 5 to 7 minutes; drain and discard grease.', 'Stir tomato sauce, black beans, diced tomatoes with lime juice and cilantro, corn, and chopped green chiles into the ground beef mixture; season with chili powder, cumin, garlic, oregano, and red pepper flakes. Reduce heat to low and cook mixture at a simmer for 5 minutes.', 'Spread about 1/2 cup beef mixture into the bottom of the prepared baking dish; top with 3 tortillas, overlapping as needed. Spread another 1/2 cup beef mixture over the tortillas. Sprinkle 1 cup Cheddar cheese over beef. Finish with layers of remaining tortillas, beef mixture, and Cheddar cheese, respectively.', 'Bake in preheated oven until heated throughout and the cheese is melted, about 15 minutes. Cool 5 minutes before serving.']",,15 mins,25 mins,45 mins,8,https://www.allrecipes.com/thmb/eKkAY1-IbEC49JsHHs26fQqML9g=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/4261682-7e800ee3256b47659dfe177bfabdc4cc.jpg
https://www.allrecipes.com/recipe/23891/grilled-cheese-sandwich/,Grilled Cheese Sandwich,"['4 slices white bread', '3 tablespoons butter, divided', '2 slices Cheddar cheese']","['Preheat a nonstick skillet over medium heat. Generously butter one side of a slice of bread. Place bread butter-side down in the hot skillet; add 1 slice of cheese. Butter a second slice of bread on one side and place butter-side up on top of cheese.', 'Cook until lightly browned on one side; flip over and continue cooking until cheese is melted. Repeat with remaining 2 slices of bread, butter, and slice of cheese.']",,5 mins,10 mins,15 mins,2,https://www.allrecipes.com/thmb/x-oHnD3rTqzUxR9mMRoWLP9dWX8=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/2206436-d0018545bcb545b6b98c1a23659777cf.jpg
